HUC_12,period,total_load_kg_yr,inc_load_kg_yr,inc_yield_wo_decay_kg_ha_yr,delivery_fraction,stream_attenuation_local,watershed_attenuation_total,watershed_area_km2
70101020305,2016-2020,9061.9336,3913.5794199999996,0.41570448481806876,0.102651297,0.8886339360000001,0.091586268,105.78201728866375
70101020401,2001-2005,1562.9376200000002,1562.9376200000002,0.16004935758658193,0.08219870339999999,0.9220754879999999,0.07627017579999999,105.90057751922514
70101020401,2016-2020,1575.77232,1575.77232,0.16040139721538596,0.10690341519999999,0.926685058,0.0993192208,105.90057751922514
70101020402,2001-2005,1099.5219000000002,1099.5219000000002,0.1774705842254303,0.0825132592,0.9259973779999999,0.0768522464,66.89567317206601
70101020402,2016-2020,1110.2104100000001,1110.2104100000001,0.1780009862427437,0.10741774500000001,0.9315492580000001,0.10027442500000001,66.89567317206601
70101020403,2001-2005,10878.356600000001,1273.32364,0.17646578354282533,0.09658106799999999,0.9113881779999999,0.088604426,79.15420836589658
70101020403,2016-2020,11262.231,1344.56492,0.18493763632038301,0.1251190518,0.9174431719999999,0.11507664399999999,79.15420836589658
70101020404,2001-2005,10270.692879999999,976.0292999999999,0.14025376107815407,0.11343029760000001,0.923309774,0.1052998466,75.37146539770447
70101020404,2016-2020,10729.848399999999,980.49622,0.13986923120538233,0.146142587,0.929158604,0.1360507172,75.37146539770447
70101020405,2001-2005,772.203226,772.203226,0.11936887234249309,0.11363014200000002,0.925070406,0.10567024539999999,69.93166992521205
70101020405,2016-2020,756.3632620000001,756.3632620000001,0.1161091821299787,0.1463881448,0.93076688,0.13650783,69.93166992521205
70101020406,2001-2005,466.9569460000001,466.9569460000001,0.10289659860844846,0.117759782,0.960844168,0.11347675719999999,47.21810871988415
70101020406,2016-2020,456.96777999999995,456.96777999999995,0.1001358184007248,0.151770928,0.9662715500000001,0.14672316999999999,47.21810871988415
70101020407,2001-2005,13320.2104,1815.79892,0.16611294071349417,0.12220917,0.9995075800000001,0.12215733079999999,109.364425925934
70101020407,2016-2020,13669.519400000001,1730.6653999999999,0.15830573473430082,0.156993082,0.9996209439999999,0.156936997,109.364425925934
70101020408,2001-2005,13020.6164,535.4633799999999,0.11440204112617543,0.1260780098,0.9676087900000001,0.12226103880000001,48.36760275891579
70101020408,2016-2020,13402.7402,528.55144,0.11262134340523818,0.16179709199999998,0.969976996,0.15704919720000002,48.36760275891579
70101020501,2001-2005,9585.0056,2476.6894199999997,0.30900525169272375,0.12417786240000002,0.9520465120000001,0.118606476,84.19265904862486
70101020501,2016-2020,8562.448840000001,2403.4899,0.2993219514001275,0.159058654,0.95294253,0.151783428,84.19265904862486
70101020502,2001-2005,751.88746,751.88746,0.13811839990775773,0.129860906,0.9986096700000001,0.12970474999999998,54.513380874875736
70101020502,2016-2020,751.847482,751.847482,0.13809345814156787,0.166485308,0.998689794,0.16628084199999998,54.513380874875736
70101020503,2001-2005,2633.8687600000003,2633.8687600000003,0.36749346894314633,0.11456642320000002,0.873682852,0.10100092540000001,82.11461032704369
70101020503,2016-2020,2306.03338,2306.03338,0.3191241838161619,0.14698551799999998,0.87841346,0.12964862500000002,82.11461032704369
70101020504,2001-2005,891.8977520000001,891.8977520000001,0.10536293972460387,0.1299727316,0.999604998,0.12992820200000002,84.68329569506558
70101020504,2016-2020,977.1018,977.1018,0.11541966877618262,0.166638576,0.99967225,0.16658710000000002,84.68329569506558
70101020505,2001-2005,551.574024,551.574024,0.12429957710812849,0.1295959,0.996295186,0.129176061,44.53993367317706
70101020505,2016-2020,551.104126,551.104126,0.12412335681876763,0.16618141,0.996724436,0.16567447400000002,44.53993367317706
70101020506,2001-2005,741.9977200000001,741.9977200000001,0.13153040465327362,0.129984768,0.999704318,0.129952267,56.42901471766491
70101020506,2016-2020,790.249244,790.249244,0.14008486838820194,0.166641712,0.999690788,0.16659339,56.42901471766491
70101020507,2001-2005,41315.1116,21364.044,0.40770385392161057,0.13001727400000002,0.555719912,0.07641939280000001,940.4830940688728
70101020507,2016-2020,43841.1636,23006.0988,0.4031967043229282,0.166690066,0.5978976119999999,0.1022758444,940.4830940688728
70101020601,2001-2005,37823.6956,1215.6721400000001,0.09965604586237053,0.23911738200000002,0.9395001199999999,0.22525223,129.7949009321883
70101020601,2016-2020,40430.5772,1260.23106,0.10281252271205857,0.29124635,0.943867556,0.275082776,129.7949009321883
70101020602,2001-2005,1311.5883,1311.5883,0.1260137264969579,0.252067092,0.992131612,0.250287896,104.88509440532316
70101020602,2016-2020,1340.5053199999998,1340.5053199999998,0.1287780029810842,0.30603251,0.992224732,0.30371518399999997,104.88509440532316
70101020603,2001-2005,1173.16744,1173.16744,0.10700104506764041,0.242970746,0.955280224,0.23256000400000004,114.75276145422762
70101020603,2016-2020,1133.11713,1133.11713,0.10295949003992118,0.295733242,0.958570224,0.283619872,114.75276145422762
70101020604,2001-2005,41276.4776,1118.857706,0.12107585810910922,0.253861406,0.9959216919999999,0.252924912,92.77853715376524
70101020604,2016-2020,43809.349,1047.336412,0.11327530830306362,0.308369102,0.996464048,0.307306218,92.77853715376524
70101030101,2001-2005,1261.3173199999999,1261.3173199999999,0.11566686676329123,0.233668596,0.999880554,0.23364298999999997,109.06030182191698
70101030101,2016-2020,1363.5170999999998,1363.5170999999998,0.12503585238803722,0.287622192,0.999904502,0.287595474,109.06030182191698
70101030102,2001-2005,1284.06126,1284.06126,0.14833734564535037,0.23126614400000003,0.988661492,0.22886632,87.54100151587168
70101030102,2016-2020,1218.19668,1218.19668,0.14041350666717473,0.285134304,0.9910298879999999,0.282643332,87.54100151587168
70101030103,2001-2005,4386.9493600000005,1858.5039000000002,0.11932702891350255,0.23369420800000001,0.99325057,0.23224969,156.79827756008785
70101030103,2016-2020,4504.59346,1936.47634,0.12415541868780904,0.287648926,0.994674214,0.286155986,156.79827756008785
70101030104,2001-2005,960.8297500000001,960.8297500000001,0.11435188519809816,0.181509622,0.9124704100000001,0.166257114,92.04478843323044
70101030104,2016-2020,902.55831,902.55831,0.10615653842355263,0.22755740000000002,0.9232836680000001,0.21032581600000003,92.04478843323044
70101030105,2001-2005,1713.6431799999998,908.414634,0.12035858051387105,0.21586422600000002,0.91470866,0.198197558,82.46608789853673
