HUC_12,Year,N_Export_Rate,Stream_Loss,Reservoir_Loss,Reservoir_Attenuation,Stream_Attenuation
71000080601,2004,0.28915188,0.09107624,0.9629779,0.0,0.22789533111971716
71000080602,2004,0.24742103,0.091466784,0.9812139,0.0094830775887981,0.0
71000080603,2004,0.14020272,0.08995814,1.0048673,0.024409449360233745,0.0
71000080604,2004,0.30011964,0.090737,0.9933528,0.006983481150088049,0.0
71000080605,2004,0.15971684,0.09264304,0.9777465,0.0017343392380839338,0.0
71000080606,2004,0.13819622,0.0895288,0.9887045,0.013354273831928583,0.0
71000080607,2004,0.115618296,0.09329135,0.98878837,0.001665566675431288,0.0
71000080608,2004,0.14242987,0.09033528,0.97177315,0.00028363941402658155,0.0
71000080609,2004,0.06960782,0.09293472,0.9592835,0.0002522499680304751,0.0
71000080610,2004,0.07818154,0.09288184,0.9758743,0.00022593380187563004,0.0
71000080702,2004,0.07957634,0.086895436,1.0013092,0.0011131000349107831,0.0
71000080703,2004,0.02896295,0.09093382,1.0041115,0.0002961830631738085,0.0
71000080801,2004,0.03742928,0.08835904,0.9823286,0.1458697919855689,0.0
71000080802,2004,0.016984904,0.090460114,0.9814317,0.013128291954073565,0.0
71000080803,2004,0.028877191,0.09322077,0.98556435,0.002391746768432155,0.0
71000080804,2004,0.033297196,0.09320027,0.9876302,0.025546137940280177,0.0
71000080901,2004,0.045925763,0.09133498,0.9816091,0.003428603369112052,0.0
71000080902,2004,0.07790738,0.09055027,0.9821619,0.008681113984556064,0.0
71000080903,2004,0.07801246,0.08859915,0.98055506,0.01663758142163586,0.0
71000080904,2004,0.056739792,0.09364967,0.98706007,0.0021221011822286674,0.0
71000081001,2004,0.058557753,0.09182283,0.9889971,0.0127408330367948,0.0
71000081002,2004,0.053199437,0.091253564,0.9873232,0.013622777178728696,0.0
71000081003,2004,0.05973352,0.09352523,0.9906632,0.0020148358311816877,0.0
71000081004,2004,0.06486561,0.0934129,0.9914348,0.002458103425021047,0.0
71000081101,2004,0.1878412,0.092794515,1.0030981,0.005590539447228617,0.0
71000081102,2004,0.10244747,0.09206829,0.99645776,0.013270293109007451,0.0
71000081103,2004,0.07736287,0.09011034,1.0027033,0.0021843033690330162,0.0
71000081201,2004,0.053304322,0.092636,0.99183035,0.0029614998260487596,0.0
71000081202,2004,0.031248517,0.09070385,1.0019164,0.00017247078778585503,0.0
71000081301,2004,0.03529528,0.09012412,0.9811274,0.0061162515939607014,0.0
71000081302,2004,0.04629523,0.0918878,0.9832498,0.04287436616446837,0.0
71000081303,2004,0.07406303,0.08964633,0.98827815,0.00460719693635927,0.0
71000081304,2004,0.019973742,0.092373975,0.9901347,0.014312749590473212,0.0
71000081305,2004,0.031978622,0.09067109,0.9846389,0.1271763916908963,0.0
71000081306,2004,0.01082029,0.09403052,0.9904939,0.001908858058279685,0.0
71000081401,2004,0.10328585,0.091390856,0.9958708,0.011384580744209373,0.0
71000081402,2004,0.021687116,0.09075454,0.995476,0.0023005731433569415,0.0
71000081403,2004,0.05778476,0.09425633,1.007765,0.0,0.14846322482266985
71000081404,2004,0.074996434,0.087657206,1.010856,0.0020710743250889735,0.0
71000081405,2004,0.06150798,0.09015492,1.0047723,0.0001649089740377621,0.0
71000081501,2004,0.20157844,0.08678983,0.9932401,0.00011802085272827796,0.0
71000081502,2004,0.29723853,0.08800069,0.98485005,0.001374932264882014,0.0
71000081503,2004,0.044355355,0.08933379,1.0110245,0.0008553981163196375,0.0
71000081504,2004,0.31796947,0.087059006,0.9857737,0.007273626616918317,0.0
71000081505,2004,0.271343,0.08800234,0.9887484,0.00030432157851124225,0.0
71000081506,2004,0.23921356,0.087192036,0.9902174,0.0,0.3302722177489091
71000081507,2004,0.019324517,0.08996421,1.0057224,7.892696649406071e-05,0.0
71000081508,2004,0.16658702,0.088378705,1.001431,0.0,0.07342806029894731
71000081509,2004,0.102862135,0.08968692,1.0020988,0.0005837049683671588,0.0
71000090101,2004,0.081934944,0.09183458,0.99503756,0.010211287359711418,0.0
71000090102,2004,0.06782825,0.089628406,1.0080695,0.0018802360319301967,0.0
71000090201,2004,0.013969169,0.09213122,0.98685086,0.0023960837798352535,0.0
71000090202,2004,0.13188067,0.09194255,1.0031931,0.0024351406602646924,0.0
71000090203,2004,0.022351988,0.0904517,0.9942384,0.0006173327132318735,0.0
71000090204,2004,0.03894577,0.09293976,0.9976985,0.0006970124206426772,0.0
71000090301,2004,0.024153367,0.09070462,0.99921215,0.004187511920111761,0.0
71000090302,2004,0.055677228,0.092634134,0.9913809,0.0007953204279332218,0.0
71000090303,2004,0.029082315,0.08947193,0.99749887,0.0020110674601473222,0.0
71000090304,2004,0.020180505,0.09015754,0.9942501,0.005026399668033023,0.0
71000090305,2004,0.015628934,0.08753277,0.9957348,0.0025749424952827803,0.0
71000090306,2004,0.024505982,0.0905404,0.99312747,0.0021378206716552643,0.0
71000090307,2004,0.019363701,0.09354818,0.99537396,0.0008816406266745636,0.0
71000090308,2004,0.028496748,0.0914643,0.994517,0.0005117923141642632,0.0
71000090309,2004,0.18049319,0.08743461,1.0060211,0.0006640023634360558,0.0
71000090401,2004,0.21412787,0.088587545,0.99271643,0.0023844867812117016,0.0
71000090402,2004,0.09973622,0.08823785,0.99731374,0.0012146092809414255,0.0
71000090501,2004,0.039258588,0.09018519,1.0078168,0.01581479251649662,0.0
71000090502,2004,0.10501903,0.085475355,0.99162686,0.0,0.17212050421632452
71000090503,2004,0.06950371,0.086907856,0.99076223,0.025309641640535337,0.0
71000090504,2004,0.065748826,0.08686294,0.9935924,0.001403316452603302,0.0
71000090505,2004,0.08609681,0.08950916,0.99126583,5.199883410318491e-05,0.0
71000090601,2004,0.014043666,0.090714775,1.009689,0.11477738588897698,0.0
71000090602,2004,0.036431782,0.09207261,1.0044569,0.048219403243963996,0.0
71000090603,2004,0.070426024,0.09096257,1.0162032,0.021746440072098073,0.0
71000090604,2004,0.021576477,0.09079091,1.0182211,0.048720201342974424,0.0
71000090605,2004,0.026919447,0.09194869,1.0238047,0.0687206525056621,0.0
71000090606,2004,0.071372,0.087586604,1.0191867,0.024140988398514893,0.0
71000090607,2004,0.008765836,0.089407496,1.0412899,0.0007987849481345785,0.0
71000090701,2004,0.04650313,0.08623457,0.9939492,0.007306160874513187,0.0
71000090702,2004,0.021439642,0.092268035,0.99433863,0.005734388819681097,0.0
71000090703,2004,0.045289304,0.087194264,1.0043106,0.0003052946584293856,0.0
71000090704,2004,0.09143319,0.09085268,1.0133197,2.1348799096173214e-06,0.0
71000090705,2004,0.014361674,0.08726539,1.0032611,0.004898069582556876,0.0
71000090706,2004,0.03369211,0.08652578,1.0125306,0.0,0.1779717719265428
71000090707,2004,0.05108151,0.09090835,1.0173202,1.2775008775892919e-05,0.0
71000090708,2004,0.041111354,0.08646065,1.0217028,0.0009489998235633957,0.0
71000090709,2004,0.055162244,0.086875714,1.0283085,0.0010275582384704585,0.0
71000090710,2004,0.018931236,0.090736136,1.0477301,2.5271159273199338e-05,0.0
71000090801,2004,0.037542805,0.08693831,1.0807706,0.0,0.18441716098977465
71000090802,2004,0.04812563,0.0887107,1.0656093,0.004431586355240076,0.0
71000090901,2004,0.11162513,0.09298477,1.0232573,0.012365682338839284,0.0
71000090902,2004,0.057848945,0.091450594,1.0429634,0.011040464519277546,0.0
71000090903,2004,0.037816375,0.08847005,1.0499687,0.0008932605853694703,0.0
71000090904,2004,0.025331352,0.08893425,1.0814633,0.0007745298479442691,0.0
71000091001,2004,0.06606714,0.087572806,1.0946462,0.11877299895185653,0.0
71000091002,2004,0.040291693,0.087501466,1.0983384,0.012149401396489599,0.0
71000091101,2004,0.123526596,0.091759175,1.0785499,0.0,0.4641046763475563
71000091102,2004,0.06923327,0.05748573,1.0864501,0.00011273006865752854,0.0
71000091103,2004,0.02094145,0.057511307,1.0989777,0.00021866790918523415,0.0
71000091201,2004,0.035161603,0.085827745,1.0519872,0.00010604032868377694,0.0
71000091202,2004,0.022261584,0.088017404,1.0627198,5.700747768700675e-05,0.0
71000091203,2004,0.042094216,0.09042132,1.0940661,6.495111342247547e-06,0.0
71000091204,2004,0.040723126,0.08390359,1.1094666,0.0006109485766061386,0.0
71000091205,2004,0.04362351,0.082296446,1.0891964,0.0,0.11043727274234014
71000091206,2004,0.022839295,0.08825837,1.1078073,5.76275499097075e-05,0.0
71000091207,2004,0.062721185,0.08091337,1.0801209,0.0,0.10661320069404859
71000091208,2004,0.009522166,0.08438843,1.0865312,0.0014604366685854698,0.0
71000091209,2004,0.012115769,0.090377666,1.0957414,7.523733166063637e-06,0.0
71000091210,2004,0.03950104,0.0860042,1.095064,4.988120941362195e-06,0.0
71000091211,2004,0.019117875,0.09057659,1.1058593,3.8062188575361864e-06,0.0
71000091212,2004,0.01758961,0.057239003,1.1107318,8.61804900596363e-06,0.0
71100010101,2004,0.096530326,0.09342561,1.065228,0.002377878556119141,0.0
71100010102,2004,0.042166397,0.09342181,1.086204,0.0031196738216228725,0.0
71100010103,2004,0.022584286,0.0921371,1.0982265,0.002652540488709966,0.0
71100010201,2004,0.15809453,0.091766365,1.0093812,0.0035804832749496552,0.0
71100010202,2004,0.14268969,0.09178197,1.0112852,0.007941349455351318,0.0
71100010203,2004,0.08681346,0.09374119,1.020786,0.006604303848531684,0.0
71100010204,2004,0.058623005,0.09375265,1.053463,0.001357228567184174,0.0
71100010205,2004,0.030312588,0.09375555,1.0841074,0.003483624072122288,0.0
71100010206,2004,0.013414616,0.089347705,1.0949863,0.013423768079346038,0.0
71100010207,2004,0.025519159,0.08933499,1.0993186,0.005181636943878451,0.0
71100010301,2004,0.0278139,0.08975301,1.1058688,0.0014221415367422106,0.0
71100010302,2004,0.10650876,0.09192948,1.1021326,0.0,0.27064408482477753
71100010303,2004,0.059133444,0.09193473,1.1057968,0.001909325686780146,0.0
71100010304,2004,0.06320156,0.09094383,1.1077907,0.0,0.29431955422245865
71100010305,2004,0.025901513,0.09171775,1.1164124,0.0,0.21497888257705314
71100010306,2004,0.017329149,0.057279468,1.1191859,6.510308426535827e-06,0.0
71100010401,2004,0.07523044,0.08922012,1.1027845,0.0,0.10298214131015337
71100010402,2004,0.23961626,0.09119808,1.0868514,0.0,0.4471453974980176
71100010403,2004,0.24817786,0.091804676,1.0930045,0.0,0.3011076267212019
71100010404,2004,0.18253973,0.0916893,1.0940399,0.0,0.29530643545657165
71100010501,2004,0.34391433,0.05683918,1.097115,0.0001476325809045126,0.0
71100010502,2004,0.41016594,0.09135912,1.0982816,0.0,0.32238566192495915
71100010503,2004,0.32500002,0.090960205,1.0967287,0.0,0.2862327277450747
71100010504,2004,0.1912601,0.09357665,1.1052216,0.0,0.19568995397413863
71100010505,2004,0.2086704,0.0909365,1.0985171,0.0,0.19969319815625042
71100010506,2004,0.06819031,0.091382444,1.1021365,0.0,0.23739844352991057
71100010507,2004,0.114636935,0.09189443,1.1028227,0.0029520703335904467,0.0
71100010508,2004,0.1090022,0.09010995,1.1012204,0.0108808343843611,0.0
71100010601,2004,0.01436565,0.057586376,1.1102228,0.0,0.007315081761989696
71100010602,2004,0.2054232,0.056417353,1.1130883,0.0,0.020474915221501785
71100010603,2004,0.01832981,0.056803502,1.1109767,8.659049423447607e-05,0.0
71100010604,2004,0.46562433,0.054057673,1.1082128,0.0,0.015425519006502533
71100010605,2004,0.01500762,0.055964503,1.0989579,0.0011395577845683068,0.0
71100010701,2004,0.0677969,0.09360628,1.0573508,0.0037546770192446698,0.0
71100010702,2004,0.041219942,0.093579076,1.0827698,0.0026667374133314786,0.0
71100010801,2004,0.1165892,0.09315638,1.0246208,0.06598800124294024,0.0
71100010802,2004,0.067450814,0.0938868,1.0599327,0.002666018253787204,0.0
71100010803,2004,0.074325435,0.09386255,1.0714649,0.0020659436826378857,0.0
71100010804,2004,0.05810099,0.09034768,1.0852923,0.005311722636087037,0.0
71100010901,2004,0.056991927,0.09282996,1.0966967,0.008984810520412459,0.0
71100010902,2004,0.0513798,0.09378916,1.1021706,0.000438039413499373,0.0
71100010903,2004,0.07255109,0.092122614,1.1022879,0.0004653816746390806,0.0
71100010904,2004,0.029658321,0.056236636,1.1003944,0.0009496989225870131,0.0
71100010905,2004,0.024602238,0.05556915,1.1101109,0.0,0.06989093927699577
71100011001,2004,0.49015215,0.09180704,1.1218721,0.0,0.13922837677384267
71100011002,2004,0.25781652,0.085516304,1.1154017,0.0018379251514899714,0.0
71100011003,2004,0.07758312,0.053991802,1.1219944,0.0007379482048483273,0.0
71100011004,2004,0.16487505,0.09358332,1.1278306,0.08535406002914601,0.0
71100011005,2004,0.016715594,0.056780152,1.1277139,4.0914808516001344e-07,0.0
71100011006,2004,0.07499172,0.056536682,1.1391758,0.0025321373794739634,0.0
71100020101,2004,0.04482238,0.09201337,1.0371957,0.01182960999259231,0.0
71100020102,2004,0.121699676,0.09233375,1.0284564,0.002113976009359746,0.0
71100020103,2004,0.12172909,0.09329275,1.0329053,0.0050356049183190015,0.0
71100020104,2004,0.07469912,0.09325655,1.0649445,0.0012434538790370175,0.0
71100020105,2004,0.04329935,0.09333972,1.0679355,0.003384526585926302,0.0
71100020106,2004,0.05326486,0.09085732,1.0658693,0.005206708731870843,0.0
71100020107,2004,0.08448687,0.09085696,1.0697144,0.010673926785071546,0.0
71100020108,2004,0.016942974,0.09386928,1.069521,0.014938583018321945,0.0
71100020201,2004,0.108242996,0.091672815,1.0693564,0.0025809610983016503,0.0
71100020202,2004,0.035322495,0.092780136,1.0563108,0.024391501226212822,0.0
71100020203,2004,0.031888135,0.0903173,1.0660208,0.01421594148302077,0.0
71100020204,2004,0.034606237,0.092279695,1.0537797,0.0011446744451994225,0.0
71100020205,2004,0.010188227,0.093418,1.0722816,0.0,0.24170764611218198
71100020206,2004,0.010924347,0.08970455,1.0732048,0.005657584252894655,0.0
71100020301,2004,0.077060975,0.092089854,1.0688428,0.0,0.3412984099674516
71100020302,2004,0.015884753,0.09245138,1.0820678,0.030452162888376405,0.0
71100020303,2004,0.023972113,0.09135318,1.100935,0.007176372922165742,0.0
71100020304,2004,0.030406129,0.09393984,1.0895882,0.0010189978105224927,0.0
71100020305,2004,0.04983196,0.09268235,1.1218512,0.0038749206489365187,0.0
71100020306,2004,0.045129795,0.09407962,1.1361347,0.001456980352187298,0.0
71100020401,2004,0.047200967,0.09312738,1.0879258,0.06830591339353956,0.0
71100020402,2004,0.031451155,0.09282034,1.0919833,0.00035894599774333343,0.0
71100020403,2004,0.0223141,0.09384918,1.1118687,0.003112880178965242,0.0
71100020404,2004,0.03113429,0.09428069,1.1265161,5.689092511959104e-05,0.0
71100020405,2004,0.0779755,0.09386591,1.1382319,5.522378348827664e-05,0.0
71100030101,2004,0.036996163,0.09304087,1.0497537,0.0,0.318788548791779
71100030102,2004,0.05615135,0.093039215,1.069802,0.00425332699228416,0.0
71100030103,2004,0.03872439,0.09207844,1.0560703,0.004321414109166277,0.0
71100030104,2004,0.014353124,0.09023134,1.0668318,0.006002037155629671,0.0
71100030105,2004,0.010527273,0.093070254,1.0852196,0.011735781467492651,0.0
71100030106,2004,0.012246494,0.09113105,1.0829605,0.00634945477785965,0.0
71100030201,2004,0.047141075,0.09149745,1.1204754,0.062235244453656066,0.0
71100030202,2004,0.04071555,0.093460836,1.112523,0.08040339288835383,0.0
71100030203,2004,0.069507785,0.09357375,1.1544152,0.025487677201028534,0.0
71100030204,2004,0.041888297,0.09352161,1.1495905,0.013400921342262563,0.0
71100030301,2004,0.033987675,0.092511706,1.0806832,0.0025175074704342506,0.0
71100030302,2004,0.04559445,0.09254293,1.1039321,0.0019425232972588035,0.0
71100030303,2004,0.017917052,0.09245067,1.1310418,0.011275254499663727,0.0
71100030304,2004,0.019875288,0.09337778,1.1117872,0.0017877146570317345,0.0
71100030305,2004,0.049900483,0.0930942,1.1487459,0.008405615299742394,0.0
71100030306,2004,0.04369902,0.09420026,1.16236,0.000643452271698648,0.0
71100030307,2004,0.04809205,0.094105974,1.1423204,0.00022885602295978272,0.0
71100030401,2004,0.07848213,0.091839105,1.1446505,0.06169040632423444,0.0
71100030402,2004,0.06107349,0.05517704,1.1385047,0.00012631085674312453,0.0
71100040101,2004,0.04333477,0.09279327,1.102331,0.050901829397748476,0.0
71100040102,2004,0.023726903,0.090114795,1.1152238,0.0005036935291331411,0.0
71100040103,2004,0.032418177,0.09143151,1.1379927,0.0020864942212943773,0.0
71100040104,2004,0.0524607,0.09303125,1.1298021,0.0016067982686760122,0.0
71100040105,2004,0.04193534,0.085458465,1.1429342,0.08757652383763502,0.0
71100040106,2004,0.04137719,0.09007426,1.1504315,0.000909811925770225,0.0
71100040107,2004,0.03660484,0.09103779,1.142794,0.0008796627461024184,0.0
71100040108,2004,0.044521034,0.0922224,1.1437263,0.0,0.1352675440605175
71100040109,2004,0.07193638,0.055887047,1.1403385,8.919142255597166e-06,0.0
71100040201,2004,0.1231632,0.052068118,1.1112082,0.009557238619786485,0.0
71100040202,2004,0.15962254,0.09003407,1.110636,0.0,0.33105703507067696
71100040203,2004,0.043422647,0.051793296,1.1314034,0.0,0.04984529226768302
71100040301,2004,0.02635041,0.05429437,1.1450326,0.0,0.005773795906208665
71100040302,2004,0.114107594,0.05189313,1.1391517,0.0006240517691285265,0.0
71100040303,2004,0.20549749,0.055875994,1.1403253,0.0,0.018796119195385166
71100040304,2004,0.02683854,0.055678643,1.1388313,0.0,0.017324337123250762
71100040401,2004,0.07733034,0.089470886,1.097775,0.005543674667045137,0.0
71100040402,2004,0.0589381,0.08775619,1.1230614,0.002497301210782075,0.0
71100040403,2004,0.0935032,0.05207535,1.1194553,0.0,0.18238622911952568
71100040501,2004,0.09081302,0.050656494,1.1289994,0.016141154193295933,0.0
71100040502,2004,0.16568325,0.090208575,1.1179066,0.0,0.25911790529156664
71100040503,2004,0.14982638,0.054885466,1.1747942,0.0,0.04607146142260161
71100040504,2004,0.008908617,0.05683267,1.1526566,0.0007209455958461365,0.0
71100040601,2004,0.07824351,0.088472754,1.0964034,0.010981933902140004,0.0
71100040602,2004,0.13950372,0.056400806,1.1709094,0.0,0.037827212634508264
71100040603,2004,0.03387344,0.052002948,1.1226971,0.0,0.1574874099514196
71100040604,2004,0.0057834093,0.05638954,1.1654589,0.0,0.0036375872238303348
71100040701,2004,0.008547033,0.048437454,1.1437154,6.887169651348168e-05,0.0
71100040702,2004,0.012421651,0.047655527,1.1484933,2.1279907685858713e-06,0.0
71100040703,2004,0.04836288,0.050793562,1.1607558,1.0666555397738743e-05,0.0
71100040801,2004,0.040381964,0.09104411,1.1290435,0.0,0.63748493253325
71100040802,2004,0.05278786,0.054894518,1.1543156,0.0,0.030734784437080945
71100040803,2004,0.048084557,0.053860568,1.1803133,0.0,0.01597874851706698
71100040901,2004,0.1903598,0.09005617,1.092561,0.01502584900388094,0.0
71100040902,2004,0.111160055,0.09033087,1.1182034,0.0,0.25775748080261013
71100040903,2004,0.08243024,0.08088805,1.1197171,0.0008614399219683665,0.0
71100040904,2004,0.073176086,0.07883226,1.1335099,0.0,0.22814000279857036
71100040905,2004,0.07544755,0.050093066,1.1307825,0.001221514256857947,0.0
71100041001,2004,0.035042606,0.05589543,1.1726387,0.0,0.026099476298229597
71100041002,2004,0.019427994,0.050095536,1.1769873,0.014867665836509074,0.0
71100041003,2004,0.018140774,0.051957816,1.1419157,0.0,0.011528947853372148
71100041004,2004,0.03421257,0.05187183,1.1848953,0.00029717755613051027,0.0
71100041101,2004,0.008948271,0.054897394,1.1959717,0.0,0.008078696652296434
71100041102,2004,0.23585212,0.05214789,1.2107037,1.2076132627734305e-05,0.0
71100041103,2004,0.028810192,0.08967607,1.1921027,0.04348513698885662,0.0
71100041104,2004,0.019710304,0.09454848,1.2075511,0.00330851611470689,0.0
71100041105,2004,0.026295695,0.05441634,1.2252141,0.0,0.008422412435881503
71100041106,2004,0.018790223,0.093527064,1.2002861,0.015909511442910917,0.0
71100041107,2004,0.061987687,0.054656785,1.2134857,8.550629926167676e-06,0.0
71100041108,2004,0.018276954,0.049680296,1.2019418,0.00224290585801791,0.0
71100041109,2004,0.009215272,0.053285625,1.2110517,0.00441817925762278,0.0
71100050101,2004,0.04013836,0.09240125,1.0527084,0.0,0.4079315183005073
71100050102,2004,0.04354329,0.093092225,1.0470418,0.01424040246925703,0.0
71100050103,2004,0.03238559,0.09277704,1.0575026,0.006081088304948986,0.0
71100050104,2004,0.07635312,0.09296911,1.0651803,0.003472712576013614,0.0
71100050105,2004,0.050197173,0.09248375,1.0808811,0.006166377888677406,0.0
71100050106,2004,0.02579814,0.092950635,1.096113,0.00024161151588329935,0.0
71100050107,2004,0.028596122,0.09099742,1.0732236,0.07966295311736969,0.0
71100050108,2004,0.09175303,0.09294056,1.0601661,0.013648530079257891,0.0
71100050109,2004,0.042693835,0.09386757,1.0932689,0.0,0.3568907331020778
71100050110,2004,0.03107976,0.0925315,1.1056207,0.0,0.24675247747602838
71100050111,2004,0.035387095,0.09352657,1.1057794,0.0,0.1390039958387615
71100050201,2004,0.048825912,0.09225521,1.1028268,0.010379804630004591,0.0
71100050202,2004,0.058722146,0.0936189,1.1133003,0.0044207979310509245,0.0
71100050301,2004,0.06689282,0.090108566,1.1058128,0.6226304662002026,0.0
71100050302,2004,0.029277747,0.09368277,1.0987983,0.002679645968766014,0.0
71100050303,2004,0.027369406,0.09426806,1.1055866,0.00011883495557687566,0.0
71100050401,2004,0.08297577,0.09105162,1.1021479,0.002873534690138888,0.0
71100050402,2004,0.05099862,0.09325712,1.1018046,0.003288923054953925,0.0
71100050403,2004,0.02967287,0.09116328,1.1096759,0.0,0.427552836511169
71100050404,2004,0.016540304,0.091292575,1.1217818,0.0008466459635235,0.0
71100050501,2004,0.10110951,0.09134445,1.1126423,0.0,0.36597114437777617
71100050502,2004,0.04558247,0.09315642,1.1156688,0.0,0.21371615884475043
71100050503,2004,0.03229032,0.092926934,1.1311537,0.0009279110102612077,0.0
71100050504,2004,0.02004296,0.09308193,1.13943,4.9998058456533686e-05,0.0
71100060101,2004,0.11751088,0.09421987,1.1570991,0.014031006675734878,0.0
71100060102,2004,0.1293644,0.092506126,1.1573911,0.004617078897918439,0.0
71100060103,2004,0.112979226,0.092584014,1.1584685,0.015037484423809396,0.0
71100060104,2004,0.04630095,0.09172459,1.1546429,0.0,0.2798776948973363
71100060105,2004,0.033497244,0.09207823,1.1520491,0.0020559361049022075,0.0
71100060201,2004,0.02964412,0.09337024,1.0822535,0.0,0.28363230775746834
71100060202,2004,0.052566282,0.09271006,1.1012135,0.003917474508330124,0.0
71100060203,2004,0.021497376,0.092359506,1.1122484,0.0011884824884366727,0.0
71100060204,2004,0.01828333,0.09196571,1.1197331,0.0006589690703989853,0.0
71100060205,2004,0.03655523,0.09129233,1.1126913,0.0013374489169635797,0.0
71100060206,2004,0.030504217,0.092652895,1.1400925,0.00444131253206074,0.0
71100060207,2004,0.029802736,0.09153625,1.1494316,0.005236012958351331,0.0
71100060208,2004,0.03554863,0.0923768,1.1279087,0.0015546896923189283,0.0
71100060301,2004,0.019590663,0.09116106,1.1651562,0.013912416237568847,0.0
71100060302,2004,0.028210541,0.09262663,1.1655369,0.009022253394479568,0.0
71100060303,2004,0.08438062,0.09295343,1.1593119,0.011309437661119272,0.0
71100060304,2004,0.08531274,0.09094395,1.161201,0.0,0.12470387644374462
71100060305,2004,0.03283911,0.09265566,1.1562649,0.0036380628778663222,0.0
71100060306,2004,0.079931386,0.09011354,1.1493937,0.0,0.15572243844915165
71100060307,2004,0.03336827,0.094144866,1.147523,0.0,0.2746531258091296
71100060308,2004,0.025567252,0.09325309,1.1461488,0.0009342919350590039,0.0
71100060401,2004,0.02059368,0.09425197,1.1402439,8.216239855903211e-05,0.0
71100060402,2004,0.01278057,0.09522557,1.1412425,0.00037219042607078575,0.0
71100060501,2004,0.1242732,0.091295995,1.154335,0.07218253799166077,0.0
71100060502,2004,0.078137375,0.09071967,1.1565934,0.0397562362477864,0.0
71100060503,2004,0.07640333,0.090895325,1.1531913,0.02687883687405355,0.0
71100060504,2004,0.0814932,0.09236556,1.157312,0.013349697240388063,0.0
71100060505,2004,0.1648985,0.08834271,1.1555445,0.024246016277508515,0.0
71100060506,2004,0.14334747,0.092900366,1.1517017,0.017579559917667954,0.0
71100060507,2004,0.10878369,0.08993101,1.1520972,0.004016522726437797,0.0
71100060508,2004,0.0774389,0.093826935,1.152656,0.0011715878115358572,0.0
71100060509,2004,0.030923652,0.08521634,1.1498814,0.0014665767767119726,0.0
71100060510,2004,0.030133005,0.08777331,1.1448004,0.00010265875992307464,0.0
71100070101,2004,0.019192502,0.09010598,1.146207,0.019451342846241906,0.0
71100070102,2004,0.13331592,0.09155348,1.1418486,0.02614289831524747,0.0
71100070103,2004,0.09020994,0.09058343,1.1481607,0.0072836752314672844,0.0
71100070104,2004,0.06530673,0.08342047,1.1403646,0.010815473274407295,0.0
71100070105,2004,0.025639579,0.088254035,1.1427006,0.00010349252740304922,0.0
71100070201,2004,0.12401426,0.09239792,1.132838,0.008789999067182502,0.0
71100070202,2004,0.104526766,0.08283239,1.1379737,0.005005527188440755,0.0
71100070203,2004,0.059588663,0.0883509,1.1319914,0.014113871131232948,0.0
71100070204,2004,0.046195075,0.085181884,1.1358927,0.0,0.295880855781186
71100070205,2004,0.0333314,0.08851582,1.1420298,5.9695223549480864e-05,0.0
71100070301,2004,0.026101677,0.087605,1.1439363,0.14833157586304396,0.0
71100070302,2004,0.028237404,0.08651624,1.1424059,0.0006241215356680423,0.0
71100070303,2004,0.037316453,0.05428658,1.1462157,0.00020761660038190084,0.0
71100070401,2004,0.022117201,0.083484285,1.1317158,0.0015983345241440817,0.0
71100070402,2004,0.0359281,0.054830596,1.1539239,7.550562365683051e-05,0.0
71100070403,2004,0.007325448,0.052000713,1.148341,1.5712181916539722e-05,0.0
71100080101,2004,0.19974458,0.09355768,1.1528823,0.006662594159586737,0.0
71100080102,2004,0.11024068,0.09328897,1.1366556,0.046747822427099496,0.0
71100080103,2004,0.05262133,0.09361732,1.1456649,0.008585146017159331,0.0
71100080104,2004,0.108463466,0.09148794,1.1542584,0.011510721786974565,0.0
71100080105,2004,0.10180262,0.09148332,1.1434054,0.02719375629016098,0.0
71100080201,2004,0.08073964,0.0908451,1.1337646,0.02387834409553643,0.0
71100080202,2004,0.09029889,0.08818173,1.1327882,0.0,0.16074273845575307
71100080203,2004,0.051381778,0.09261714,1.1475886,0.0004690554964215374,0.0
71100080204,2004,0.033685893,0.09023854,1.1436249,0.0,0.40647988200148727
71100080205,2004,0.06783965,0.08150779,1.1603702,0.017655450021808846,0.0
71100080206,2004,0.08933195,0.08662902,1.1495165,0.0010203585888210224,0.0
71100080207,2004,0.0475194,0.09187235,1.1729872,0.0022268889064567536,0.0
71100080208,2004,0.057317156,0.09340501,1.1857576,0.0,0.12022908012100816
71100080301,2004,0.13001427,0.09110013,1.1736207,0.015610208306683767,0.0
71100080302,2004,0.11854521,0.0912081,1.1641731,0.01679767013275281,0.0
71100080303,2004,0.08869048,0.087733634,1.1651782,0.0014345169545764416,0.0
71100080304,2004,0.11980603,0.08727077,1.169447,0.006429133890784067,0.0
71100080305,2004,0.084663816,0.08428595,1.1761143,0.25051982673782747,0.0
71100080306,2004,0.016178597,0.08933367,1.1741447,0.0,0.19788104414905236
71100080307,2004,0.045809947,0.08764064,1.1733838,0.00151726229418154,0.0
71100080308,2004,0.026566884,0.09290239,1.1611965,0.00035420313221172576,0.0
71100080309,2004,0.08311163,0.08940805,1.1677873,0.0,0.6971699294004706
71100080310,2004,0.031422228,0.09352052,1.1834569,0.00027560621794363473,0.0
71100080401,2004,0.012975638,0.087030746,1.18784,0.021984482840506185,0.0
71100080402,2004,0.052920233,0.09082463,1.1980729,0.0,0.19471698923813474
